# WS4-CONSTRUCTED Willans-line BSFC map - NOT measured
# engine: 4HK1-V2C-W  (4HK1-TC recalibrated: 750 Nm @ 1,400 rpm, 132 kW continuous)
# displacement_l: 5.193, eta_i0: 0.448, fmep_bar(a0,a1,a2): (0.75, 0.28, 0.075), LHV_MJ_per_kg: 42.8, full_load_derate_applied: 1.0
# torque printed to 1e-4 Nm so the (torque, BSFC) pair is self-consistent for downstream interpolators (adjudication r1 F6)
rpm,torque_Nm,bsfc_g_per_kWh
1550,220.7067,239.5
1550,230.6933,237.0
1550,240.6800,234.7
1550,250.6667,232.5
1550,260.6533,230.5
1550,270.6400,228.7
1550,280.6267,226.9
1550,290.6133,225.2
1550,300.6000,223.7
1550,310.5867,222.2
1550,320.5733,220.8
1550,330.5600,219.8
1550,340.5467,218.8
1550,350.5333,218.0
1550,360.5200,217.1
1550,370.5067,216.3
1550,380.4933,215.6
1550,390.4800,214.9
1550,400.4667,214.2
1550,410.4533,213.6
1550,420.4400,212.9
1550,430.4267,212.4
1550,440.4133,211.8
1550,450.4000,211.3
1550,460.3867,210.8
1550,470.3733,210.3
1550,480.3600,209.8
1550,490.3467,209.4
1550,500.3333,208.9
1550,510.3200,208.5
1550,520.3067,208.1
1550,530.2933,207.7
1550,540.2800,207.4
1550,550.2667,207.0
1550,560.2533,206.7
1550,570.2400,206.3
1550,580.2267,206.0
1550,590.2133,205.7
1550,600.2000,205.4
1550,610.1867,205.6
1550,620.1733,206.3
1550,630.1600,207.1
1550,640.1467,207.8
1550,650.1333,208.6
1550,660.1200,209.4
1550,670.1067,210.2
1550,680.0933,211.0
1550,690.0800,211.9
1550,700.0667,212.8
1550,710.0533,213.6
1575,1.0000,11442.4
1575,10.9867,1219.1
1575,20.9733,731.3
1575,30.9600,558.0
1575,40.9467,469.1
1575,50.9333,414.9
1575,60.9200,378.4
1575,70.9067,352.1
1575,80.8933,332.2
1575,90.8800,316.6
1575,100.8667,304.1
1575,110.8533,293.7
1575,120.8400,285.0
1575,130.8267,277.6
1575,140.8133,271.2
1575,150.8000,265.6
1575,160.7867,260.6
1575,170.7733,256.2
1575,180.7600,252.3
1575,190.7467,248.7
1575,200.7333,245.5
1575,210.7200,242.5
1575,220.7067,239.8
1575,230.6933,237.3
1575,240.6800,235.0
1575,250.6667,232.8
1575,260.6533,230.8
1575,270.6400,228.9
1575,280.6267,227.2
1575,290.6133,225.5
1575,300.6000,223.9
1575,310.5867,222.4
1575,320.5733,221.1
1575,330.5600,220.1
1575,340.5467,219.1
1575,350.5333,218.2
1575,360.5200,217.4
1575,370.5067,216.6
1575,380.4933,215.8
1575,390.4800,215.1
1575,400.4667,214.4
1575,410.4533,213.8
1575,420.4400,213.2
1575,430.4267,212.6
1575,440.4133,212.0
1575,450.4000,211.5
1575,460.3867,211.0
1575,470.3733,210.5
1575,480.3600,210.0
1575,490.3467,209.5
1575,500.3333,209.1
1575,510.3200,208.7
1575,520.3067,208.3
1575,530.2933,207.9
1575,540.2800,207.5
1575,550.2667,207.2
1575,560.2533,206.8
1575,570.2400,206.5
1575,580.2267,206.2
1575,590.2133,205.9
1575,600.2000,205.6
1575,610.1867,206.3
1575,620.1733,207.0
1575,630.1600,207.8
1575,640.1467,208.6
1575,650.1333,209.4
1575,660.1200,210.2
1575,670.1067,211.0
1575,680.0933,211.8
1575,690.0800,212.7
1575,700.0667,213.6
1600,1.0000,11547.9
1600,10.9867,1228.6
1600,20.9733,736.3
1600,30.9600,561.4
1600,40.9467,471.6
1600,50.9333,417.0
1600,60.9200,380.1
1600,70.9067,353.5
1600,80.8933,333.5
1600,90.8800,317.7
1600,100.8667,305.0
1600,110.8533,294.6
1600,120.8400,285.8
1600,130.8267,278.3
1600,140.8133,271.9
1600,150.8000,266.2
1600,160.7867,261.2
1600,170.7733,256.8
1600,180.7600,252.8
1600,190.7467,249.2
1600,200.7333,245.9
1600,210.7200,243.0
1600,220.7067,240.2
1600,230.6933,237.7
1600,240.6800,235.3
1600,250.6667,233.2
1600,260.6533,231.1
1600,270.6400,229.2
1600,280.6267,227.4
1600,290.6133,225.7
1600,300.6000,224.1
1600,310.5867,222.6
1600,320.5733,221.4
1600,330.5600,220.4
1600,340.5467,219.4
1600,350.5333,218.5
1600,360.5200,217.7
1600,370.5067,216.9
1600,380.4933,216.1
1600,390.4800,215.4
1600,400.4667,214.7
1600,410.4533,214.0
1600,420.4400,213.4
1600,430.4267,212.8
1600,440.4133,212.2
1600,450.4000,211.7
1600,460.3867,211.2
1600,470.3733,210.7
1600,480.3600,210.2
1600,490.3467,209.7
1600,500.3333,209.3
1600,510.3200,208.9
1600,520.3067,208.5
1600,530.2933,208.1
1600,540.2800,207.7
1600,550.2667,207.3
1600,560.2533,207.0
1600,570.2400,206.7
1600,580.2267,206.3
1600,590.2133,206.0
1600,600.2000,206.3
1600,610.1867,207.0
1600,620.1733,207.8
1600,630.1600,208.5
1600,640.1467,209.3
1600,650.1333,210.1
1600,660.1200,211.0
1600,670.1067,211.8
1600,680.0933,212.7
1600,690.0800,213.5
1625,1.0000,11654.7
1625,10.9867,1238.4
1625,20.9733,741.4
1625,30.9600,564.8
1625,40.9467,474.2
1625,50.9333,419.0
1625,60.9200,381.8
1625,70.9067,355.0
1625,80.8933,334.8
1625,90.8800,318.9
1625,100.8667,306.1
1625,110.8533,295.5
1625,120.8400,286.7
1625,130.8267,279.1
1625,140.8133,272.6
1625,150.8000,266.9
1625,160.7867,261.9
1625,170.7733,257.4
1625,180.7600,253.4
1625,190.7467,249.8
1625,200.7333,246.5
1625,210.7200,243.4
1625,220.7067,240.7
1625,230.6933,238.1
1625,240.6800,235.8
1625,250.6667,233.6
1625,260.6533,231.5
1625,270.6400,229.6
1625,280.6267,227.8
1625,290.6133,226.1
1625,300.6000,224.5
1625,310.5867,223.0
1625,320.5733,221.7
1625,330.5600,220.7
1625,340.5467,219.7
1625,350.5333,218.8
1625,360.5200,217.9
1625,370.5067,217.1
1625,380.4933,216.4
1625,390.4800,215.6
1625,400.4667,214.9
1625,410.4533,214.3
1625,420.4400,213.6
1625,430.4267,213.0
1625,440.4133,212.5
1625,450.4000,211.9
1625,460.3867,211.4
1625,470.3733,210.9
1625,480.3600,210.4
1625,490.3467,210.0
1625,500.3333,209.5
1625,510.3200,209.1
1625,520.3067,208.7
1625,530.2933,208.3
1625,540.2800,207.9
1625,550.2667,207.5
1625,560.2533,207.2
1625,570.2400,206.8
1625,580.2267,206.5
1625,590.2133,206.2
1625,600.2000,206.4
1625,610.1867,207.2
1625,620.1733,207.9
1625,630.1600,208.7
1625,640.1467,209.5
1625,650.1333,210.3
1625,660.1200,211.1
1625,670.1067,212.0
1625,680.0933,212.8
1625,690.0800,213.7
1650,1.0000,11762.7
1650,10.9867,1248.2
1650,20.9733,746.5
1650,30.9600,568.3
1650,40.9467,476.9
1650,50.9333,421.2
1650,60.9200,383.6
1650,70.9067,356.6
1650,80.8933,336.1
1650,90.8800,320.1
1650,100.8667,307.1
1650,110.8533,296.5
1650,120.8400,287.6
1650,130.8267,279.9
1650,140.8133,273.4
1650,150.8000,267.6
1650,160.7867,262.5
1650,170.7733,258.0
1650,180.7600,254.0
1650,190.7467,250.3
1650,200.7333,247.0
1650,210.7200,244.0
1650,220.7067,241.2
1650,230.6933,238.6
1650,240.6800,236.2
1650,250.6667,234.0
1650,260.6533,231.9
1650,270.6400,230.0
1650,280.6267,228.2
1650,290.6133,226.5
1650,300.6000,224.8
1650,310.5867,223.3
1650,320.5733,222.0
1650,330.5600,221.0
1650,340.5467,220.0
1650,350.5333,219.1
1650,360.5200,218.2
1650,370.5067,217.4
1650,380.4933,216.6
1650,390.4800,215.9
1650,400.4667,215.2
1650,410.4533,214.5
1650,420.4400,213.9
1650,430.4267,213.3
1650,440.4133,212.7
1650,450.4000,212.2
1650,460.3867,211.6
1650,470.3733,211.1
1650,480.3600,210.6
1650,490.3467,210.2
1650,500.3333,209.7
1650,510.3200,209.3
1650,520.3067,208.9
1650,530.2933,208.5
1650,540.2800,208.1
1650,550.2667,207.7
1650,560.2533,207.4
1650,570.2400,207.0
1650,580.2267,206.7
1650,590.2133,206.4
1650,600.2000,206.6
1650,610.1867,207.3
1650,620.1733,208.1
1650,630.1600,208.9
1650,640.1467,209.7
1650,650.1333,210.5
1650,660.1200,211.3
1650,670.1067,212.1
1650,680.0933,213.0
1650,690.0800,213.9
1675,1.0000,11871.9
1675,10.9867,1258.1
1675,20.9733,751.7
1675,30.9600,571.8
1675,40.9467,479.5
1675,50.9333,423.3
1675,60.9200,385.4
1675,70.9067,358.1
1675,80.8933,337.4
1675,90.8800,321.3
1675,100.8667,308.2
1675,110.8533,297.5
1675,120.8400,288.5
1675,130.8267,280.8
1675,140.8133,274.1
1675,150.8000,268.3
1675,160.7867,263.2
1675,170.7733,258.7
1675,180.7600,254.6
1675,190.7467,250.9
1675,200.7333,247.5
1675,210.7200,244.5
1675,220.7067,241.7
1675,230.6933,239.1
1675,240.6800,236.7
1675,250.6667,234.4
1675,260.6533,232.3
1675,270.6400,230.4
1675,280.6267,228.6
1675,290.6133,226.8
1675,300.6000,225.2
1675,310.5867,223.7
1675,320.5733,222.4
1675,330.5600,221.3
1675,340.5467,220.4
1675,350.5333,219.4
1675,360.5200,218.6
1675,370.5067,217.7
1675,380.4933,216.9
1675,390.4800,216.2
1675,400.4667,215.5
1675,410.4533,214.8
1675,420.4400,214.2
1675,430.4267,213.6
1675,440.4133,213.0
1675,450.4000,212.4
1675,460.3867,211.9
1675,470.3733,211.4
1675,480.3600,210.9
1675,490.3467,210.4
1675,500.3333,210.0
1675,510.3200,209.5
1675,520.3067,209.1
1675,530.2933,208.7
1675,540.2800,208.3
1675,550.2667,207.9
1675,560.2533,207.6
1675,570.2400,207.2
1675,580.2267,206.9
1675,590.2133,206.6
1675,600.2000,206.8
1675,610.1867,207.5
1675,620.1733,208.3
1675,630.1600,209.1
1675,640.1467,209.8
1675,650.1333,210.7
1675,660.1200,211.5
1675,670.1067,212.3
1675,680.0933,213.2
1675,690.0800,214.0
1700,1.0000,11982.3
1700,10.9867,1268.2
1700,20.9733,757.0
1700,30.9600,575.4
1700,40.9467,482.2
1700,50.9333,425.5
1700,60.9200,387.2
1700,70.9067,359.7
1700,80.8933,338.8
1700,90.8800,322.5
1700,100.8667,309.3
1700,110.8533,298.5
1700,120.8400,289.4
1700,130.8267,281.6
1700,140.8133,274.9
1700,150.8000,269.1
1700,160.7867,263.9
1700,170.7733,259.3
1700,180.7600,255.2
1700,190.7467,251.5
1700,200.7333,248.1
1700,210.7200,245.0
1700,220.7067,242.2
1700,230.6933,239.6
1700,240.6800,237.1
1700,250.6667,234.9
1700,260.6533,232.8
1700,270.6400,230.8
1700,280.6267,229.0
1700,290.6133,227.2
1700,300.6000,225.6
1700,310.5867,224.0
1700,320.5733,222.7
1700,330.5600,221.7
1700,340.5467,220.7
1700,350.5333,219.8
1700,360.5200,218.9
1700,370.5067,218.0
1700,380.4933,217.2
1700,390.4800,216.5
1700,400.4667,215.8
1700,410.4533,215.1
1700,420.4400,214.4
1700,430.4267,213.8
1700,440.4133,213.2
1700,450.4000,212.7
1700,460.3867,212.1
1700,470.3733,211.6
1700,480.3600,211.1
1700,490.3467,210.6
1700,500.3333,210.2
1700,510.3200,209.7
1700,520.3067,209.3
1700,530.2933,208.9
1700,540.2800,208.5
1700,550.2667,208.2
1700,560.2533,207.8
1700,570.2400,207.4
1700,580.2267,207.1
1700,590.2133,206.8
1700,600.2000,207.0
1700,610.1867,207.7
1700,620.1733,208.5
1700,630.1600,209.3
1700,640.1467,210.0
1700,650.1333,210.8
1700,660.1200,211.7
1700,670.1067,212.5
1700,680.0933,213.3
1700,690.0800,214.2
1725,1.0000,12094.0
1725,10.9867,1278.4
1725,20.9733,762.4
1725,30.9600,579.0
1725,40.9467,485.0
1725,50.9333,427.7
1725,60.9200,389.1
1725,70.9067,361.2
1725,80.8933,340.2
1725,90.8800,323.7
1725,100.8667,310.5
1725,110.8533,299.5
1725,120.8400,290.3
1725,130.8267,282.5
1725,140.8133,275.7
1725,150.8000,269.8
1725,160.7867,264.6
1725,170.7733,260.0
1725,180.7600,255.8
1725,190.7467,252.1
1725,200.7333,248.7
1725,210.7200,245.5
1725,220.7067,242.7
1725,230.6933,240.1
1725,240.6800,237.6
1725,250.6667,235.3
1725,260.6533,233.2
1725,270.6400,231.2
1725,280.6267,229.4
1725,290.6133,227.6
1725,300.6000,226.0
1725,310.5867,224.4
1725,320.5733,223.1
1725,330.5600,222.0
1725,340.5467,221.0
1725,350.5333,220.1
1725,360.5200,219.2
1725,370.5067,218.3
1725,380.4933,217.5
1725,390.4800,216.8
1725,400.4667,216.1
1725,410.4533,215.4
1725,420.4400,214.7
1725,430.4267,214.1
1725,440.4133,213.5
1725,450.4000,212.9
1725,460.3867,212.4
1725,470.3733,211.9
1725,480.3600,211.4
1725,490.3467,210.9
1725,500.3333,210.4
1725,510.3200,210.0
1725,520.3067,209.6
1725,530.2933,209.2
1725,540.2800,208.8
1725,550.2667,208.4
1725,560.2533,208.0
1725,570.2400,207.7
1725,580.2267,207.3
1725,590.2133,207.0
1725,600.2000,207.2
1725,610.1867,207.9
1725,620.1733,208.7
1725,630.1600,209.5
1725,640.1467,210.2
1725,650.1333,211.0
1725,660.1200,211.9
1725,670.1067,212.7
1725,680.0933,213.5
1725,690.0800,214.4
1750,1.0000,12207.0
1750,10.9867,1288.7
1750,20.9733,767.8
1750,30.9600,582.7
1750,40.9467,487.8
1750,50.9333,429.9
1750,60.9200,391.0
1750,70.9067,362.9
1750,80.8933,341.6
1750,90.8800,325.0
1750,100.8667,311.6
1750,110.8533,300.6
1750,120.8400,291.3
1750,130.8267,283.4
1750,140.8133,276.6
1750,150.8000,270.6
1750,160.7867,265.3
1750,170.7733,260.7
1750,180.7600,256.5
1750,190.7467,252.7
1750,200.7333,249.2
1750,210.7200,246.1
1750,220.7067,243.2
1750,230.6933,240.6
1750,240.6800,238.1
1750,250.6667,235.8
1750,260.6533,233.7
1750,270.6400,231.7
1750,280.6267,229.8
1750,290.6133,228.0
1750,300.6000,226.4
1750,310.5867,224.8
1750,320.5733,223.5
1750,330.5600,222.4
1750,340.5467,221.4
1750,350.5333,220.4
1750,360.5200,219.5
1750,370.5067,218.7
1750,380.4933,217.9
1750,390.4800,217.1
1750,400.4667,216.4
1750,410.4533,215.7
1750,420.4400,215.0
1750,430.4267,214.4
1750,440.4133,213.8
1750,450.4000,213.2
1750,460.3867,212.7
1750,470.3733,212.1
1750,480.3600,211.6
1750,490.3467,211.2
1750,500.3333,210.7
1750,510.3200,210.2
1750,520.3067,209.8
1750,530.2933,209.4
1750,540.2800,209.0
1750,550.2667,208.6
1750,560.2533,208.2
1750,570.2400,207.9
1750,580.2267,207.5
1750,590.2133,207.2
1750,600.2000,207.4
1750,610.1867,208.2
1750,620.1733,208.9
1750,630.1600,209.7
1750,640.1467,210.5
1750,650.1333,211.3
1750,660.1200,212.1
1750,670.1067,212.9
1750,680.0933,213.8
1750,690.0800,214.6
1775,1.0000,12321.3
1775,10.9867,1299.1
1775,20.9733,773.2
1775,30.9600,586.4
1775,40.9467,490.6
1775,50.9333,432.2
1775,60.9200,392.9
1775,70.9067,364.5
1775,80.8933,343.1
1775,90.8800,326.3
1775,100.8667,312.8
1775,110.8533,301.6
1775,120.8400,292.3
1775,130.8267,284.3
1775,140.8133,277.4
1775,150.8000,271.4
1775,160.7867,266.1
1775,170.7733,261.4
1775,180.7600,257.1
1775,190.7467,253.3
1775,200.7333,249.8
1775,210.7200,246.7
1775,220.7067,243.8
1775,230.6933,241.1
1775,240.6800,238.6
1775,250.6667,236.3
1775,260.6533,234.1
1775,270.6400,232.1
1775,280.6267,230.2
1775,290.6133,228.4
1775,300.6000,226.8
1775,310.5867,225.2
1775,320.5733,223.9
1775,330.5600,222.8
1775,340.5467,221.8
1775,350.5333,220.8
1775,360.5200,219.9
1775,370.5067,219.0
1775,380.4933,218.2
1775,390.4800,217.4
1775,400.4667,216.7
1775,410.4533,216.0
1775,420.4400,215.3
1775,430.4267,214.7
1775,440.4133,214.1
1775,450.4000,213.5
1775,460.3867,212.9
1775,470.3733,212.4
1775,480.3600,211.9
1775,490.3467,211.4
1775,500.3333,210.9
1775,510.3200,210.5
1775,520.3067,210.1
1775,530.2933,209.6
1775,540.2800,209.2
1775,550.2667,208.9
1775,560.2533,208.5
1775,570.2400,208.1
1775,580.2267,207.8
1775,590.2133,207.4
1775,600.2000,207.7
1775,610.1867,208.4
1775,620.1733,209.1
1775,630.1600,209.9
1775,640.1467,210.7
1775,650.1333,211.5
1775,660.1200,212.3
1775,670.1067,213.1
1775,680.0933,214.0
1775,690.0800,214.8
1800,1.0000,12436.9
1800,10.9867,1309.6
1800,20.9733,778.8
1800,30.9600,590.2
1800,40.9467,493.4
1800,50.9333,434.5
1800,60.9200,394.8
1800,70.9067,366.2
1800,80.8933,344.5
1800,90.8800,327.6
1800,100.8667,313.9
1800,110.8533,302.7
1800,120.8400,293.3
1800,130.8267,285.2
1800,140.8133,278.3
1800,150.8000,272.2
1800,160.7867,266.8
1800,170.7733,262.1
1800,180.7600,257.8
1800,190.7467,254.0
1800,200.7333,250.5
1800,210.7200,247.3
1800,220.7067,244.3
1800,230.6933,241.6
1800,240.6800,239.1
1800,250.6667,236.8
1800,260.6533,234.6
1800,270.6400,232.6
1800,280.6267,230.7
1800,290.6133,228.9
1800,300.6000,227.2
1800,310.5867,225.6
1800,320.5733,224.3
1800,330.5600,223.2
1800,340.5467,222.1
1800,350.5333,221.2
1800,360.5200,220.2
1800,370.5067,219.4
1800,380.4933,218.5
1800,390.4800,217.8
1800,400.4667,217.0
1800,410.4533,216.3
1800,420.4400,215.6
1800,430.4267,215.0
1800,440.4133,214.4
1800,450.4000,213.8
1800,460.3867,213.2
1800,470.3733,212.7
1800,480.3600,212.2
1800,490.3467,211.7
1800,500.3333,211.2
1800,510.3200,210.8
1800,520.3067,210.3
1800,530.2933,209.9
1800,540.2800,209.5
1800,550.2667,209.1
1800,560.2533,208.7
1800,570.2400,208.4
1800,580.2267,208.0
1800,590.2133,207.7
1800,600.2000,207.9
1800,610.1867,208.6
1800,620.1733,209.4
1800,630.1600,210.1
1800,640.1467,210.9
1800,650.1333,211.7
1800,660.1200,212.5
1800,670.1067,213.3
1800,680.0933,214.2
1800,690.0800,215.1
1825,1.0000,12553.8
1825,10.9867,1320.3
1825,20.9733,784.4
1825,30.9600,594.0
1825,40.9467,496.3
1825,50.9333,436.8
1825,60.9200,396.7
1825,70.9067,367.9
1825,80.8933,346.0
1825,90.8800,328.9
1825,100.8667,315.1
1825,110.8533,303.8
1825,120.8400,294.2
1825,130.8267,286.1
1825,140.8133,279.1
1825,150.8000,273.0
1825,160.7867,267.6
1825,170.7733,262.8
1825,180.7600,258.5
1825,190.7467,254.6
1825,200.7333,251.1
1825,210.7200,247.8
1825,220.7067,244.9
1825,230.6933,242.1
1825,240.6800,239.6
1825,250.6667,237.3
1825,260.6533,235.1
1825,270.6400,233.0
1825,280.6267,231.1
1825,290.6133,229.3
1825,300.6000,227.6
1825,310.5867,226.0
1825,320.5733,224.7
1825,330.5600,223.6
1825,340.5467,222.5
1825,350.5333,221.5
1825,360.5200,220.6
1825,370.5067,219.7
1825,380.4933,218.9
1825,390.4800,218.1
1825,400.4667,217.4
1825,410.4533,216.6
1825,420.4400,216.0
1825,430.4267,215.3
1825,440.4133,214.7
1825,450.4000,214.1
1825,460.3867,213.5
1825,470.3733,213.0
1825,480.3600,212.5
1825,490.3467,212.0
1825,500.3333,211.5
1825,510.3200,211.0
1825,520.3067,210.6
1825,530.2933,210.2
1825,540.2800,209.8
1825,550.2667,209.4
1825,560.2533,209.0
1825,570.2400,208.6
1825,580.2267,208.3
1825,590.2133,207.9
1825,600.2000,208.3
1825,610.1867,209.0
1825,620.1733,209.8
1825,630.1600,210.6
1825,640.1467,211.3
1825,650.1333,212.1
1825,660.1200,212.9
1825,670.1067,213.8
1825,680.0933,214.6
1825,690.0800,215.5
1850,1.0000,12672.0
1850,10.9867,1331.1
1850,20.9733,790.1
1850,30.9600,597.9
1850,40.9467,499.3
1850,50.9333,439.2
1850,60.9200,398.7
1850,70.9067,369.6
1850,80.8933,347.5
1850,90.8800,330.2
1850,100.8667,316.3
1850,110.8533,304.9
1850,120.8400,295.3
1850,130.8267,287.1
1850,140.8133,280.0
1850,150.8000,273.8
1850,160.7867,268.4
1850,170.7733,263.5
1850,180.7600,259.2
1850,190.7467,255.2
1850,200.7333,251.7
1850,210.7200,248.4
1850,220.7067,245.4
1850,230.6933,242.7
1850,240.6800,240.1
1850,250.6667,237.8
1850,260.6533,235.6
1850,270.6400,233.5
1850,280.6267,231.6
1850,290.6133,229.7
1850,300.6000,228.0
1850,310.5867,226.4
1850,320.5733,225.1
1850,330.5600,224.0
1850,340.5467,222.9
1850,350.5333,221.9
1850,360.5200,221.0
1850,370.5067,220.1
1850,380.4933,219.3
1850,390.4800,218.5
1850,400.4667,217.7
1850,410.4533,217.0
1850,420.4400,216.3
1850,430.4267,215.6
1850,440.4133,215.0
1850,450.4000,214.4
1850,460.3867,213.9
1850,470.3733,213.3
1850,480.3600,212.8
1850,490.3467,212.3
1850,500.3333,211.8
1850,510.3200,211.3
1850,520.3067,210.9
1850,530.2933,210.5
1850,540.2800,210.0
1850,550.2667,209.6
1850,560.2533,209.3
1850,570.2400,208.9
1850,580.2267,208.5
1850,590.2133,208.2
1850,600.2000,208.7
1850,610.1867,209.5
1850,620.1733,210.2
1850,630.1600,211.0
1850,640.1467,211.8
1850,650.1333,212.6
1850,660.1200,213.4
1850,670.1067,214.2
1850,680.0933,215.1
1850,690.0800,216.0
1875,1.0000,12791.5
1875,10.9867,1342.0
1875,20.9733,795.8
1875,30.9600,601.8
1875,40.9467,502.2
1875,50.9333,441.6
1875,60.9200,400.7
1875,70.9067,371.3
1875,80.8933,349.0
1875,90.8800,331.6
1875,100.8667,317.6
1875,110.8533,306.0
1875,120.8400,296.3
1875,130.8267,288.0
1875,140.8133,280.9
1875,150.8000,274.6
1875,160.7867,269.1
1875,170.7733,264.2
1875,180.7600,259.9
1875,190.7467,255.9
1875,200.7333,252.3
1875,210.7200,249.0
1875,220.7067,246.0
1875,230.6933,243.2
1875,240.6800,240.7
1875,250.6667,238.3
1875,260.6533,236.1
1875,270.6400,234.0
1875,280.6267,232.0
1875,290.6133,230.2
1875,300.6000,228.4
1875,310.5867,226.8
1875,320.5733,225.5
1875,330.5600,224.4
1875,340.5467,223.3
1875,350.5333,222.3
1875,360.5200,221.4
1875,370.5067,220.5
1875,380.4933,219.6
1875,390.4800,218.8
1875,400.4667,218.1
1875,410.4533,217.3
1875,420.4400,216.6
1875,430.4267,216.0
1875,440.4133,215.4
1875,450.4000,214.8
1875,460.3867,214.2
1875,470.3733,213.6
1875,480.3600,213.1
1875,490.3467,212.6
1875,500.3333,212.1
1875,510.3200,211.6
1875,520.3067,211.2
1875,530.2933,210.8
1875,540.2800,210.3
1875,550.2667,209.9
1875,560.2533,209.5
1875,570.2400,209.2
1875,580.2267,208.8
1875,590.2133,208.5
1875,600.2000,209.2
1875,610.1867,209.9
1875,620.1733,210.7
1875,630.1600,211.4
1875,640.1467,212.2
1875,650.1333,213.0
1875,660.1200,213.8
1875,670.1067,214.7
1875,680.0933,215.5
1875,690.0800,216.4
1900,1.0000,12912.4
1900,10.9867,1353.1
1900,20.9733,801.7
1900,30.9600,605.7
1900,40.9467,505.2
1900,50.9333,444.0
1900,60.9200,402.8
1900,70.9067,373.1
1900,80.8933,350.6
1900,90.8800,333.0
1900,100.8667,318.8
1900,110.8533,307.1
1900,120.8400,297.3
1900,130.8267,289.0
1900,140.8133,281.8
1900,150.8000,275.5
1900,160.7867,269.9
1900,170.7733,265.0
1900,180.7600,260.6
1900,190.7467,256.6
1900,200.7333,253.0
1900,210.7200,249.6
1900,220.7067,246.6
1900,230.6933,243.8
1900,240.6800,241.2
1900,250.6667,238.8
1900,260.6533,236.6
1900,270.6400,234.4
1900,280.6267,232.5
1900,290.6133,230.6
1900,300.6000,228.9
1900,310.5867,227.2
1900,320.5733,226.0
1900,330.5600,224.8
1900,340.5467,223.7
1900,350.5333,222.7
1900,360.5200,221.8
1900,370.5067,220.9
1900,380.4933,220.0
1900,390.4800,219.2
1900,400.4667,218.4
1900,410.4533,217.7
1900,420.4400,217.0
1900,430.4267,216.3
1900,440.4133,215.7
1900,450.4000,215.1
1900,460.3867,214.5
1900,470.3733,214.0
1900,480.3600,213.4
1900,490.3467,212.9
1900,500.3333,212.4
1900,510.3200,211.9
1900,520.3067,211.5
1900,530.2933,211.1
1900,540.2800,210.6
1900,550.2667,210.2
1900,560.2533,209.8
1900,570.2400,209.5
1900,580.2267,209.1
1900,590.2133,208.9
1900,600.2000,209.6
1900,610.1867,210.4
1900,620.1733,211.1
1900,630.1600,211.9
1900,640.1467,212.7
1900,650.1333,213.5
1900,660.1200,214.3
1900,670.1067,215.2
1900,680.0933,216.0
1900,690.0800,216.9
1925,1.0000,13034.7
1925,10.9867,1364.3
1925,20.9733,807.5
1925,30.9600,609.8
1925,40.9467,508.3
1925,50.9333,446.5
1925,60.9200,404.8
1925,70.9067,374.8
1925,80.8933,352.2
1925,90.8800,334.4
1925,100.8667,320.1
1925,110.8533,308.3
1925,120.8400,298.4
1925,130.8267,290.0
1925,140.8133,282.7
1925,150.8000,276.4
1925,160.7867,270.7
1925,170.7733,265.8
1925,180.7600,261.3
1925,190.7467,257.3
1925,200.7333,253.6
1925,210.7200,250.3
1925,220.7067,247.2
1925,230.6933,244.4
1925,240.6800,241.8
1925,250.6667,239.3
1925,260.6533,237.1
1925,270.6400,234.9
1925,280.6267,233.0
1925,290.6133,231.1
1925,300.6000,229.3
1925,310.5867,227.6
1925,320.5733,226.4
1925,330.5600,225.3
1925,340.5467,224.2
1925,350.5333,223.2
1925,360.5200,222.2
1925,370.5067,221.3
1925,380.4933,220.4
1925,390.4800,219.6
1925,400.4667,218.8
1925,410.4533,218.1
1925,420.4400,217.4
1925,430.4267,216.7
1925,440.4133,216.1
1925,450.4000,215.4
1925,460.3867,214.9
1925,470.3733,214.3
1925,480.3600,213.8
1925,490.3467,213.2
1925,500.3333,212.7
1925,510.3200,212.3
1925,520.3067,211.8
1925,530.2933,211.4
1925,540.2800,210.9
1925,550.2667,210.5
1925,560.2533,210.1
1925,570.2400,209.7
1925,580.2267,209.4
1925,590.2133,209.4
1925,600.2000,210.1
1925,610.1867,210.8
1925,620.1733,211.6
1925,630.1600,212.4
1925,640.1467,213.2
1925,650.1333,214.0
1925,660.1200,214.8
1925,670.1067,215.6
1925,680.0933,216.5
1925,690.0800,217.4
1950,1.0000,13158.4
1950,10.9867,1375.6
1950,20.9733,813.5
1950,30.9600,613.8
1950,40.9467,511.4
1950,50.9333,449.0
1950,60.9200,406.9
1950,70.9067,376.6
1950,80.8933,353.8
1950,90.8800,335.8
1950,100.8667,321.4
1950,110.8533,309.5
1950,120.8400,299.5
1950,130.8267,291.0
1950,140.8133,283.6
1950,150.8000,277.2
1950,160.7867,271.6
1950,170.7733,266.5
1950,180.7600,262.0
1950,190.7467,258.0
1950,200.7333,254.3
1950,210.7200,250.9
1950,220.7067,247.8
1950,230.6933,245.0
1950,240.6800,242.3
1950,250.6667,239.9
1950,260.6533,237.6
1950,270.6400,235.4
1950,280.6267,233.4
1950,290.6133,231.6
1950,300.6000,229.8
1950,310.5867,228.1
1950,320.5733,226.9
1950,330.5600,225.7
1950,340.5467,224.6
1950,350.5333,223.6
1950,360.5200,222.6
1950,370.5067,221.7
1950,380.4933,220.8
1950,390.4800,220.0
1950,400.4667,219.2
