# Project Volt WS11 - R34 10 Hz trace
# RULER (stock NPR-HD) / VOLT-SUB / cold_-10C / seed 11
# mass 6600 kg, payload 2900 kg, engine 4HK1-TC-ref-W, A465id 6-speed + 4.555 axle
t_s,v_kmh,grade_pct,P_wheel_kW,gear,lockup,N_eng_rpm,T_eng_Nm,P_shaft_eng_kW,fuel_g_per_s
25.6000,49.8023,0.0000,17.9219,5.0000,1.0000,1252.2642,169.8824,22.2778,1.5437
25.7000,49.8112,0.0000,17.8197,5.0000,1.0000,1252.4879,169.0077,22.1671,1.5381
25.8000,49.8197,0.0000,17.7221,5.0000,1.0000,1252.7015,168.1724,22.0613,1.5328
25.9000,49.8278,0.0000,17.6288,5.0000,1.0000,1252.9054,167.3747,21.9602,1.5277
26.0000,49.8356,0.0000,17.5396,5.0000,1.0000,1253.1003,166.6128,21.8637,1.5228
26.1000,49.8430,0.0000,17.4545,5.0000,1.0000,1253.2863,165.8853,21.7714,1.5181
26.2000,49.8500,0.0000,17.3732,5.0000,1.0000,1253.4640,165.1905,21.6833,1.5137
26.3000,49.8568,0.0000,17.2955,5.0000,1.0000,1253.6336,164.5269,21.5991,1.5094
26.4000,49.8632,0.0000,17.2213,5.0000,1.0000,1253.7957,163.8933,21.5187,1.5054
26.5000,49.8694,0.0000,17.1504,5.0000,1.0000,1253.9504,163.2881,21.4419,1.5015
26.6000,49.8753,0.0000,17.0826,5.0000,1.0000,1254.0982,162.7102,21.3685,1.4977
26.7000,49.8809,0.0000,17.0180,5.0000,1.0000,1254.2393,162.1583,21.2985,1.4942
26.8000,49.8862,0.0000,16.9562,5.0000,1.0000,1254.3741,161.6312,21.2315,1.4908
26.9000,49.8914,0.0000,16.8971,5.0000,1.0000,1254.5028,161.1279,21.1676,1.4876
27.0000,49.8963,0.0000,16.8408,5.0000,1.0000,1254.6257,160.6472,21.1065,1.4845
27.1000,49.9009,0.0000,16.7869,5.0000,1.0000,1254.7431,160.1881,21.0481,1.4815
27.2000,49.9054,0.0000,16.7355,5.0000,1.0000,1254.8552,159.7497,20.9924,1.4787
27.3000,49.9096,0.0000,16.6863,5.0000,1.0000,1254.9623,159.3310,20.9392,1.4760
27.4000,49.9137,0.0000,16.6394,5.0000,1.0000,1255.0646,158.9312,20.8883,1.4734
27.5000,49.9176,0.0000,16.5946,5.0000,1.0000,1255.1622,158.5493,20.8398,1.4710
27.6000,49.9213,0.0000,16.5518,5.0000,1.0000,1255.2554,158.1847,20.7934,1.4686
27.7000,49.9248,0.0000,16.5109,5.0000,1.0000,1255.3445,157.8364,20.7491,1.4664
27.8000,49.9282,0.0000,16.4718,5.0000,1.0000,1255.4295,157.5038,20.7068,1.4642
27.9000,49.9314,0.0000,16.4345,5.0000,1.0000,1255.5108,157.1862,20.6663,1.4622
28.0000,49.9345,0.0000,16.3989,5.0000,1.0000,1255.5883,156.8829,20.6277,1.4602
28.1000,49.9375,0.0000,16.3648,5.0000,1.0000,1255.6624,156.5932,20.5909,1.4583
28.2000,49.9403,0.0000,16.3323,5.0000,1.0000,1255.7331,156.3166,20.5556,1.4565
28.3000,49.9430,0.0000,16.3013,5.0000,1.0000,1255.8007,156.0524,20.5220,1.4548
28.4000,49.9455,0.0000,16.2716,5.0000,1.0000,1255.8652,155.8001,20.4899,1.4532
28.5000,49.9480,0.0000,16.2433,5.0000,1.0000,1255.9268,155.5592,20.4592,1.4516
28.6000,49.9503,0.0000,16.2163,5.0000,1.0000,1255.9857,155.3291,20.4299,1.4502
28.7000,49.9526,0.0000,16.1904,5.0000,1.0000,1256.0419,155.1093,20.4019,1.4487
28.8000,49.9547,0.0000,16.1658,5.0000,1.0000,1256.0955,154.8995,20.3752,1.4474
28.9000,49.9567,0.0000,16.1422,5.0000,1.0000,1256.1468,154.6991,20.3496,1.4461
29.0000,49.9587,0.0000,16.1197,5.0000,1.0000,1256.1957,154.5077,20.3253,1.4448
29.1000,49.9605,0.0000,16.0982,5.0000,1.0000,1256.2425,154.3249,20.3020,1.4437
29.2000,49.9623,0.0000,16.0777,5.0000,1.0000,1256.2871,154.1503,20.2797,1.4425
29.3000,49.9640,0.0000,16.0581,5.0000,1.0000,1256.3297,153.9836,20.2585,1.4415
29.4000,49.9656,0.0000,16.0393,5.0000,1.0000,1256.3705,153.8245,20.2382,1.4404
29.5000,49.9672,0.0000,16.0214,5.0000,1.0000,1256.4093,153.6724,20.2188,1.4394
29.6000,49.9687,0.0000,16.0044,5.0000,1.0000,1256.4465,153.5272,20.2003,1.4385
29.7000,49.9701,0.0000,15.9880,5.0000,1.0000,1256.4819,153.3886,20.1826,1.4376
29.8000,49.9714,0.0000,15.9725,5.0000,1.0000,1256.5158,153.2561,20.1658,1.4367
29.9000,49.9727,0.0000,15.9576,5.0000,1.0000,1256.5481,153.1297,20.1496,1.4359
30.0000,49.9739,0.0000,15.9434,5.0000,1.0000,1256.5790,153.0089,20.1342,1.4351
30.1000,49.9751,0.0000,15.9298,5.0000,1.0000,1256.6085,152.8936,20.1195,1.4344
30.2000,49.9762,0.0000,15.9168,5.0000,1.0000,1256.6367,152.7834,20.1055,1.4337
30.3000,49.9773,0.0000,15.9045,5.0000,1.0000,1256.6636,152.6783,20.0921,1.4330
30.4000,49.9783,0.0000,15.8926,5.0000,1.0000,1256.6893,152.5778,20.0793,1.4324
30.5000,49.9793,0.0000,15.8813,5.0000,1.0000,1256.7138,152.4819,20.0670,1.4317
30.6000,49.9802,0.0000,15.8706,5.0000,1.0000,1256.7372,152.3903,20.0554,1.4311
30.7000,49.9811,0.0000,15.8603,5.0000,1.0000,1256.7596,152.3028,20.0442,1.4306
30.8000,49.9820,0.0000,15.8504,5.0000,1.0000,1256.7810,152.2192,20.0335,1.4300
30.9000,49.9828,0.0000,15.8410,5.0000,1.0000,1256.8014,152.1394,20.0234,1.4295
31.0000,49.9836,0.0000,15.8321,5.0000,1.0000,1256.8209,152.0632,20.0136,1.4290
31.1000,49.9843,0.0000,15.8235,5.0000,1.0000,1256.8395,151.9904,20.0044,1.4285
31.2000,49.9850,0.0000,15.8153,5.0000,1.0000,1256.8572,151.9209,19.9955,1.4281
31.3000,49.9857,0.0000,15.8075,5.0000,1.0000,1256.8742,151.8545,19.9870,1.4277
31.4000,49.9863,0.0000,15.8000,5.0000,1.0000,1256.8904,151.7912,19.9789,1.4273
31.5000,49.9869,0.0000,15.7929,5.0000,1.0000,1256.9059,151.7306,19.9712,1.4269
31.6000,49.9875,0.0000,15.7861,5.0000,1.0000,1256.9207,151.6728,19.9638,1.4265
31.7000,49.9881,0.0000,15.7796,5.0000,1.0000,1256.9348,151.6176,19.9568,1.4261
31.8000,49.9886,0.0000,15.7734,5.0000,1.0000,1256.9483,151.5649,19.9501,1.4258
31.9000,49.9891,0.0000,15.7675,5.0000,1.0000,1256.9612,151.5145,19.9437,1.4255
32.0000,49.9896,0.0000,15.7618,5.0000,1.0000,1256.9735,151.4664,19.9375,1.4251
32.1000,49.9901,0.0000,15.7564,5.0000,1.0000,1256.9852,151.4205,19.9317,1.4248
32.2000,49.9905,0.0000,15.7512,5.0000,1.0000,1256.9964,151.3767,19.9261,1.4246
32.3000,49.9910,0.0000,15.7463,5.0000,1.0000,1257.0071,151.3348,19.9207,1.4243
32.4000,49.9914,0.0000,15.7416,5.0000,1.0000,1257.0174,151.2948,19.9156,1.4240
32.5000,49.9918,0.0000,15.7371,5.0000,1.0000,1257.0271,151.2566,19.9107,1.4238
32.6000,49.9921,0.0000,15.7328,5.0000,1.0000,1257.0365,151.2201,19.9061,1.4235
32.7000,49.9925,0.0000,15.7287,5.0000,1.0000,1257.0454,151.1853,19.9016,1.4233
32.8000,49.9928,0.0000,15.7248,5.0000,1.0000,1257.0539,151.1520,19.8974,1.4231
32.9000,49.9931,0.0000,15.7210,5.0000,1.0000,1257.0620,151.1202,19.8934,1.4229
33.0000,49.9935,0.0000,15.7175,5.0000,1.0000,1257.0698,151.0899,19.8895,1.4227
33.1000,49.9937,0.0000,15.7141,5.0000,1.0000,1257.0772,151.0609,19.8858,1.4225
33.2000,49.9940,0.0000,15.7108,5.0000,1.0000,1257.0842,151.0332,19.8823,1.4223
33.3000,49.9943,0.0000,15.7077,5.0000,1.0000,1257.0910,151.0068,19.8789,1.4222
33.4000,49.9946,0.0000,15.7047,5.0000,1.0000,1257.0975,150.9816,19.8757,1.4220
33.5000,49.9948,0.0000,15.7019,5.0000,1.0000,1257.1036,150.9575,19.8726,1.4218
33.6000,49.9950,0.0000,15.6992,5.0000,1.0000,1257.1095,150.9345,19.8696,1.4217
33.7000,49.9953,0.0000,15.6966,5.0000,1.0000,1257.1151,150.9125,19.8668,1.4216
33.8000,49.9955,0.0000,15.6941,5.0000,1.0000,1257.1205,150.8915,19.8642,1.4214
33.9000,49.9957,0.0000,15.6917,5.0000,1.0000,1257.1256,150.8714,19.8616,1.4213
34.0000,49.9959,0.0000,15.6895,5.0000,1.0000,1257.1305,150.8523,19.8592,1.4212
34.1000,49.9961,0.0000,15.6873,5.0000,1.0000,1257.1352,150.8340,19.8568,1.4210
34.2000,49.9962,0.0000,15.6853,5.0000,1.0000,1257.1397,150.8165,19.8546,1.4209
34.3000,49.9964,0.0000,15.6833,5.0000,1.0000,1257.1439,150.7999,19.8525,1.4208
34.4000,49.9966,0.0000,15.6814,5.0000,1.0000,1257.1480,150.7839,19.8504,1.4207
34.5000,49.9967,0.0000,15.6796,5.0000,1.0000,1257.1519,150.7687,19.8485,1.4206
34.6000,49.9969,0.0000,15.6779,5.0000,1.0000,1257.1556,150.7542,19.8466,1.4205
34.7000,49.9970,0.0000,15.6763,5.0000,1.0000,1257.1592,150.7403,19.8449,1.4204
34.8000,49.9971,0.0000,15.6747,5.0000,1.0000,1257.1625,150.7271,19.8432,1.4204
34.9000,49.9973,0.0000,15.6732,5.0000,1.0000,1257.1658,150.7144,19.8416,1.4203
35.0000,49.9974,0.0000,15.6718,5.0000,1.0000,1257.1689,150.7024,19.8400,1.4202
35.1000,49.9975,0.0000,15.6705,5.0000,1.0000,1257.1718,150.6908,19.8386,1.4201
35.2000,49.9976,0.0000,15.6692,5.0000,1.0000,1257.1746,150.6798,19.8371,1.4200
35.3000,49.9977,0.0000,15.6679,5.0000,1.0000,1257.1773,150.6693,19.8358,1.4200
35.4000,49.9978,0.0000,15.6667,5.0000,1.0000,1257.1799,150.6592,19.8345,1.4199
35.5000,49.9979,0.0000,15.6656,5.0000,1.0000,1257.1824,150.6496,19.8333,1.4198
35.6000,49.9980,0.0000,15.6645,5.0000,1.0000,1257.1847,150.6405,19.8321,1.4198
35.7000,49.9981,0.0000,15.6635,5.0000,1.0000,1257.1869,150.6317,19.8310,1.4197
35.8000,49.9982,0.0000,15.6625,5.0000,1.0000,1257.1891,150.6234,19.8299,1.4197
35.9000,49.9983,0.0000,15.6616,5.0000,1.0000,1257.1911,150.6154,19.8289,1.4196
36.0000,49.9984,0.0000,15.6607,5.0000,1.0000,1257.1931,150.6077,19.8280,1.4196
36.1000,49.9984,0.0000,15.6598,5.0000,1.0000,1257.1949,150.6005,19.8270,1.4195
36.2000,49.9985,0.0000,15.6590,5.0000,1.0000,1257.1967,150.5935,19.8261,1.4195
36.3000,49.9986,0.0000,15.6582,5.0000,1.0000,1257.1984,150.5869,19.8253,1.4194
36.4000,49.9986,0.0000,15.6575,5.0000,1.0000,1257.2000,150.5805,19.8245,1.4194
36.5000,49.9987,0.0000,15.6568,5.0000,1.0000,1257.2016,150.5745,19.8237,1.4194
36.6000,49.9988,0.0000,15.6561,5.0000,1.0000,1257.2030,150.5687,19.8230,1.4193
36.7000,49.9988,0.0000,15.6554,5.0000,1.0000,1257.2045,150.5632,19.8223,1.4193
36.8000,49.9989,0.0000,15.6548,5.0000,1.0000,1257.2058,150.5579,19.8216,1.4193
36.9000,49.9989,0.0000,15.6542,5.0000,1.0000,1257.2071,150.5529,19.8209,1.4192
37.0000,49.9990,0.0000,15.6536,5.0000,1.0000,1257.2083,150.5480,19.8203,1.4192
37.1000,49.9990,0.0000,15.6531,5.0000,1.0000,1257.2095,150.5435,19.8197,1.4192
37.2000,49.9991,0.0000,15.6526,5.0000,1.0000,1257.2106,150.5391,19.8192,1.4191
37.3000,49.9991,0.0000,15.6521,5.0000,1.0000,1257.2117,150.5349,19.8187,1.4191
37.4000,49.9991,0.0000,15.6516,5.0000,1.0000,1257.2127,150.5309,19.8181,1.4191
37.5000,49.9992,0.0000,15.6512,5.0000,1.0000,1257.2137,150.5271,19.8177,1.4191
37.6000,49.9992,0.0000,15.6507,5.0000,1.0000,1257.2146,150.5234,19.8172,1.4190
37.7000,49.9992,0.0000,15.6503,5.0000,1.0000,1257.2155,150.5199,19.8167,1.4190
37.8000,49.9993,0.0000,15.6499,5.0000,1.0000,1257.2164,150.5166,19.8163,1.4190
37.9000,49.9993,0.0000,15.6496,5.0000,1.0000,1257.2172,150.5134,19.8159,1.4190
38.0000,49.9993,0.0000,15.6492,5.0000,1.0000,1257.2180,150.5104,19.8155,1.4189
38.1000,49.9994,0.0000,15.6489,5.0000,1.0000,1257.2187,150.5075,19.8152,1.4189
38.2000,49.9994,0.0000,15.6485,5.0000,1.0000,1257.2194,150.5047,19.8148,1.4189
38.3000,49.9994,0.0000,15.6482,5.0000,1.0000,1257.2201,150.5021,19.8145,1.4189
38.4000,49.9995,0.0000,15.6479,5.0000,1.0000,1257.2207,150.4995,19.8141,1.4189
38.5000,49.9995,0.0000,15.6476,5.0000,1.0000,1257.2214,150.4971,19.8138,1.4189
38.6000,49.9995,0.0000,15.6474,5.0000,1.0000,1257.2219,150.4948,19.8135,1.4188
38.7000,49.9995,0.0000,15.6471,5.0000,1.0000,1257.2225,150.4926,19.8133,1.4188
38.8000,49.9995,0.0000,15.6469,5.0000,1.0000,1257.2230,150.4905,19.8130,1.4188
38.9000,49.9996,0.0000,15.6466,5.0000,1.0000,1257.2236,150.4885,19.8127,1.4188
39.0000,49.9996,0.0000,15.6464,5.0000,1.0000,1257.2240,150.4866,19.8125,1.4188
39.1000,49.9996,0.0000,15.6462,5.0000,1.0000,1257.2245,150.4848,19.8123,1.4188
39.2000,49.9996,0.0000,15.6460,5.0000,1.0000,1257.2250,150.4830,19.8120,1.4188
39.3000,49.9996,0.0000,15.6458,5.0000,1.0000,1257.2254,150.4814,19.8118,1.4188
39.4000,49.9997,0.0000,15.6456,5.0000,1.0000,1257.2258,150.4798,19.8116,1.4187
39.5000,49.9997,0.0000,15.6454,5.0000,1.0000,1257.2262,150.4782,19.8114,1.4187
39.6000,49.9997,0.0000,15.6453,5.0000,1.0000,1257.2266,150.4768,19.8112,1.4187
39.7000,49.9997,0.0000,15.6451,5.0000,1.0000,1257.2269,150.4754,19.8111,1.4187
39.8000,49.9997,0.0000,15.6449,5.0000,1.0000,1257.2272,150.4741,19.8109,1.4187
39.9000,49.9997,0.0000,15.6448,5.0000,1.0000,1257.2276,150.4728,19.8107,1.4187
40.0000,49.9997,0.0000,15.6446,5.0000,1.0000,1257.2279,150.4716,19.8106,1.4187
40.1000,49.9998,0.0000,15.6445,5.0000,1.0000,1257.2282,150.4705,19.8104,1.4187
40.2000,49.9998,0.0000,15.6444,5.0000,1.0000,1257.2285,150.4694,19.8103,1.4187
40.3000,49.9998,0.0000,15.6443,5.0000,1.0000,1257.2287,150.4683,19.8102,1.4187
40.4000,49.9998,0.0000,15.6441,5.0000,1.0000,1257.2290,150.4673,19.8100,1.4187
40.5000,49.9998,0.0000,15.6440,5.0000,1.0000,1257.2292,150.4663,19.8099,1.4187
40.6000,49.9998,0.0000,15.6439,5.0000,1.0000,1257.2295,150.4654,19.8098,1.4187
40.7000,49.9998,0.0000,15.6438,5.0000,1.0000,1257.2297,150.4645,19.8097,1.4186
40.8000,49.9998,0.0000,15.6437,5.0000,1.0000,1257.2299,150.4637,19.8096,1.4186
40.9000,49.9998,0.0000,15.6436,5.0000,1.0000,1257.2301,150.4629,19.8095,1.4186
41.0000,49.9998,0.0000,15.6435,5.0000,1.0000,1257.2303,150.4621,19.8094,1.4186
41.1000,49.9998,0.0000,15.6434,5.0000,1.0000,1257.2305,150.4614,19.8093,1.4186
41.2000,49.9998,0.0000,15.6434,5.0000,1.0000,1257.2307,150.4607,19.8092,1.4186
41.3000,49.9999,0.0000,15.6433,5.0000,1.0000,1257.2308,150.4601,19.8091,1.4186
41.4000,49.9999,0.0000,15.6432,5.0000,1.0000,1257.2310,150.4594,19.8090,1.4186
41.5000,49.9999,0.0000,15.6431,5.0000,1.0000,1257.2311,150.4588,19.8089,1.4186
41.6000,49.9999,0.0000,15.6431,5.0000,1.0000,1257.2313,150.4582,19.8089,1.4186
41.7000,49.9999,0.0000,15.6430,5.0000,1.0000,1257.2314,150.4577,19.8088,1.4186
41.8000,49.9999,0.0000,15.6429,5.0000,1.0000,1257.2316,150.4572,19.8087,1.4186
41.9000,49.9999,0.0000,15.6429,5.0000,1.0000,1257.2317,150.4567,19.8087,1.4186
42.0000,49.9999,0.0000,15.6428,5.0000,1.0000,1257.2318,150.4562,19.8086,1.4186
42.1000,49.9999,0.0000,15.6428,5.0000,1.0000,1257.2319,150.4557,19.8086,1.4186
42.2000,49.9999,0.0000,15.6427,5.0000,1.0000,1257.2321,150.4553,19.8085,1.4186
42.3000,49.9999,0.0000,15.6427,5.0000,1.0000,1257.2322,150.4549,19.8084,1.4186
42.4000,49.9999,0.0000,15.6426,5.0000,1.0000,1257.2323,150.4545,19.8084,1.4186
42.5000,49.9999,0.0000,15.6426,5.0000,1.0000,1257.2324,150.4541,19.8083,1.4186
42.6000,49.9999,0.0000,15.6425,5.0000,1.0000,1257.2325,150.4537,19.8083,1.4186
42.7000,49.9999,0.0000,15.6425,5.0000,1.0000,1257.2325,150.4534,19.8083,1.4186
42.8000,49.9999,0.0000,15.6425,5.0000,1.0000,1257.2326,150.4530,19.8082,1.4186
42.9000,49.9999,0.0000,15.6424,5.0000,1.0000,1257.2327,150.4527,19.8082,1.4186
43.0000,49.9999,0.0000,15.6424,5.0000,1.0000,1257.2328,150.4524,19.8081,1.4186
43.1000,49.9999,0.0000,15.6423,5.0000,1.0000,1257.2329,150.4521,19.8081,1.4186
43.2000,49.9999,0.0000,15.6423,5.0000,1.0000,1257.2329,150.4518,19.8081,1.4186
43.3000,49.9999,0.0000,15.6423,5.0000,1.0000,1257.2330,150.4516,19.8080,1.4186
43.4000,49.9999,0.0000,15.6423,5.0000,1.0000,1257.2331,150.4513,19.8080,1.4186
43.5000,49.9999,0.0000,15.6422,5.0000,1.0000,1257.2331,150.4511,19.8080,1.4186
43.6000,50.0000,0.0000,15.6422,5.0000,1.0000,1257.2332,150.4508,19.8079,1.4186
43.7000,50.0000,0.0000,15.6422,5.0000,1.0000,1257.2332,150.4506,19.8079,1.4186
43.8000,50.0000,0.0000,15.6421,5.0000,1.0000,1257.2333,150.4504,19.8079,1.4186
43.9000,50.0000,0.0000,15.6421,5.0000,1.0000,1257.2333,150.4502,19.8078,1.4186
44.0000,50.0000,0.0000,15.6421,5.0000,1.0000,1257.2334,150.4500,19.8078,1.4186
44.1000,50.0000,0.0000,15.6421,5.0000,1.0000,1257.2334,150.4498,19.8078,1.4186
44.2000,50.0000,0.0000,15.6421,5.0000,1.0000,1257.2335,150.4497,19.8078,1.4186
44.3000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2335,150.4495,19.8078,1.4185
44.4000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2336,150.4493,19.8077,1.4185
44.5000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2336,150.4492,19.8077,1.4185
44.6000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2336,150.4490,19.8077,1.4185
44.7000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2337,150.4489,19.8077,1.4185
44.8000,50.0000,0.0000,15.6420,5.0000,1.0000,1257.2337,150.4488,19.8077,1.4185
44.9000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2337,150.4486,19.8076,1.4185
45.0000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2338,150.4485,19.8076,1.4185
45.1000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2338,150.4484,19.8076,1.4185
45.2000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2338,150.4483,19.8076,1.4185
45.3000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2339,150.4482,19.8076,1.4185
45.4000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2339,150.4481,19.8076,1.4185
45.5000,50.0000,0.0000,15.6419,5.0000,1.0000,1257.2339,150.4480,19.8076,1.4185
45.6000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2339,150.4479,19.8076,1.4185
45.7000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2340,150.4478,19.8075,1.4185
45.8000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2340,150.4477,19.8075,1.4185
45.9000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2340,150.4477,19.8075,1.4185
46.0000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2340,150.4476,19.8075,1.4185
46.1000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2340,150.4475,19.8075,1.4185
46.2000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4474,19.8075,1.4185
46.3000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4474,19.8075,1.4185
46.4000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4473,19.8075,1.4185
46.5000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4472,19.8075,1.4185
46.6000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4472,19.8075,1.4185
46.7000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4471,19.8075,1.4185
46.8000,50.0000,0.0000,15.6418,5.0000,1.0000,1257.2341,150.4471,19.8074,1.4185
46.9000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4470,19.8074,1.4185
47.0000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4470,19.8074,1.4185
47.1000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4469,19.8074,1.4185
47.2000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4469,19.8074,1.4185
47.3000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4469,19.8074,1.4185
47.4000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4468,19.8074,1.4185
47.5000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4468,19.8074,1.4185
47.6000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4467,19.8074,1.4185
47.7000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2342,150.4467,19.8074,1.4185
47.8000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4467,19.8074,1.4185
47.9000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4466,19.8074,1.4185
48.0000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4466,19.8074,1.4185
48.1000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4466,19.8074,1.4185
48.2000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4465,19.8074,1.4185
48.3000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4465,19.8074,1.4185
48.4000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4465,19.8074,1.4185
48.5000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4465,19.8074,1.4185
48.6000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4464,19.8074,1.4185
48.7000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4464,19.8074,1.4185
48.8000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4464,19.8074,1.4185
48.9000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4464,19.8074,1.4185
49.0000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4464,19.8074,1.4185
49.1000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4463,19.8074,1.4185
49.2000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4463,19.8074,1.4185
49.3000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4463,19.8074,1.4185
49.4000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2343,150.4463,19.8073,1.4185
49.5000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2344,150.4463,19.8073,1.4185
49.6000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2344,150.4463,19.8073,1.4185
49.7000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2344,150.4463,19.8073,1.4185
49.8000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
49.9000,50.0000,0.0000,15.6417,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.0000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.1000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.2000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.3000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.4000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.5000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.6000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4462,19.8073,1.4185
50.7000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
50.8000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
50.9000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.0000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.1000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.2000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.3000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.4000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.5000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.6000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.7000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.8000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
51.9000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
52.0000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
52.1000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
52.2000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4461,19.8073,1.4185
52.3000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4460,19.8073,1.4185
52.4000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4460,19.8073,1.4185
52.5000,50.0000,0.0000,15.6416,5.0000,1.0000,1257.2344,150.4460,19.8073,1.4185
